,MATCHID,DATE,SEASON,HOME,AWAY,W_HOME,W_AWAY,HOME_FG,AWAY_FG,HOME_FGA,AWAY_FGA,HOME_FG_PCT,AWAY_FG_PCT,HOME_FG3,AWAY_FG3,HOME_FG3A,AWAY_FG3A,HOME_FG3_PCT,AWAY_FG3_PCT,HOME_FT,AWAY_FT,HOME_FTA,AWAY_FTA,HOME_FT_PCT,AWAY_FT_PCT,HOME_OFF_REB,AWAY_OFF_REB,HOME_DEF_REB,AWAY_DEF_REB,HOME_TOT_REB,AWAY_TOT_REB,HOME_AST,AWAY_AST,HOME_STL,AWAY_STL,HOME_TURNOVERS,AWAY_TURNOVERS,HOME_BLK,AWAY_BLK,HOME_PTS,AWAY_PTS
2819,0021900425,12/20/2019,2019-20,76ers,Mavericks,0,1,38,43,90,83,0.422,0.518,10,14,34,33,0.294,0.424,12,17,18,22,0.667,0.773,11,8,35,41,50,53,25,23,9,10,15,16,2,4,98,117
2820,0021900398,12/16/2019,2019-20,Bucks,Mavericks,0,1,44,41,105,88,0.419,0.466,11,16,41,41,0.268,0.39,17,22,24,27,0.708,0.815,15,8,37,44,60,60,29,27,8,5,9,14,4,6,116,120
2821,0021900384,12/14/2019,2019-20,Mavericks,Heat,0,1,45,39,101,91,0.446,0.429,17,16,44,40,0.386,0.4,11,28,17,34,0.647,0.824,8,5,40,44,58,62,30,27,4,8,11,10,3,3,118,122
2822,0021900369,12/12/2019,2019-20,Pistons,Mavericks,0,1,40,45,89,88,0.449,0.511,15,16,42,44,0.357,0.364,16,16,23,23,0.696,0.696,5,11,29,41,47,59,23,25,8,4,8,11,2,5,111,122
2823,0021900340,12/08/2019,2019-20,Mavericks,Kings,0,1,41,44,86,85,0.477,0.518,17,13,44,34,0.386,0.382,7,9,8,11,0.875,0.818,10,7,30,28,47,42,24,24,3,7,13,11,1,1,106,110
2824,0021900313,12/04/2019,2019-20,Mavericks,Timberwolves,1,0,46,37,92,89,0.5,0.416,11,17,37,38,0.297,0.447,18,23,23,26,0.783,0.885,13,15,32,29,54,52,24,23,5,5,9,13,5,7,121,114
2825,0021900287,12/01/2019,2019-20,Lakers,Mavericks,0,1,40,42,87,97,0.46,0.433,7,17,27,49,0.259,0.347,13,13,16,18,0.813,0.722,9,16,36,35,50,60,25,24,9,11,17,13,3,1,100,114
2826,0021900277,11/29/2019,2019-20,Suns,Mavericks,0,1,41,35,93,85,0.441,0.412,13,17,38,47,0.342,0.362,18,33,25,38,0.72,0.868,11,9,36,38,54,60,29,20,3,7,10,8,3,3,113,120
2827,0021900251,11/26/2019,2019-20,Mavericks,Clippers,0,1,30,41,79,97,0.38,0.423,11,11,38,33,0.289,0.333,28,21,35,30,0.8,0.7,9,17,37,39,54,67,16,22,12,12,20,14,2,3,99,114
2828,0021900235,11/24/2019,2019-20,Rockets,Mavericks,0,1,45,49,98,102,0.459,0.48,10,17,44,44,0.227,0.386,23,22,31,28,0.742,0.786,15,12,39,34,62,58,26,28,5,9,11,12,2,5,123,137
2829,0021900208,11/20/2019,2019-20,Mavericks,Warriors,1,0,51,35,90,90,0.567,0.389,22,8,38,27,0.579,0.296,18,16,23,25,0.783,0.64,8,9,42,25,63,45,33,18,7,7,12,10,7,5,142,94
2830,0021900194,11/18/2019,2019-20,Mavericks,Spurs,1,0,42,44,84,96,0.5,0.458,17,8,41,24,0.415,0.333,16,14,23,16,0.696,0.875,9,17,32,31,49,54,28,18,4,6,13,10,3,2,117,110
2831,0021900180,11/16/2019,2019-20,Mavericks,Raptors,1,0,37,37,88,89,0.42,0.416,9,17,39,41,0.231,0.415,27,11,33,15,0.818,0.733,12,7,43,35,65,48,24,21,7,7,13,15,4,2,110,102
2832,0021900162,11/14/2019,2019-20,Knicks,Mavericks,1,0,42,36,94,84,0.447,0.429,13,8,30,36,0.433,0.222,9,23,11,31,0.818,0.742,15,12,38,32,62,48,20,21,6,8,15,12,2,7,106,103
2833,0021900130,11/09/2019,2019-20,Grizzlies,Mavericks,0,1,50,52,95,97,0.526,0.536,12,18,36,42,0.333,0.429,10,16,14,20,0.714,0.8,10,12,29,35,45,53,31,27,10,8,16,15,6,5,122,138
2834,0021900122,11/08/2019,2019-20,Mavericks,Knicks,0,1,37,37,90,89,0.411,0.416,14,14,44,28,0.318,0.5,14,18,17,31,0.824,0.581,7,14,40,42,54,67,18,19,4,9,13,12,6,3,102,106
2835,0021900109,11/06/2019,2019-20,Mavericks,Magic,1,0,36,39,84,80,0.429,0.488,11,6,31,24,0.355,0.25,24,22,30,28,0.8,0.786,12,10,31,34,50,51,20,25,4,14,17,18,1,10,107,106
2836,0021900074,11/01/2019,2019-20,Mavericks,Lakers,0,1,40,47,102,96,0.392,0.49,14,9,36,32,0.389,0.281,16,16,23,21,0.696,0.762,18,6,43,35,73,50,23,24,5,11,23,11,1,7,110,119
2837,0021900053,10/29/2019,2019-20,Nuggets,Mavericks,0,1,43,41,91,84,0.473,0.488,11,13,32,37,0.344,0.351,9,14,13,24,0.692,0.583,14,10,36,32,58,47,24,29,6,6,11,9,1,5,106,109
2838,0021900038,10/27/2019,2019-20,Mavericks,Trail Blazers,0,1,37,45,94,87,0.394,0.517,13,9,50,22,0.26,0.409,32,22,41,26,0.78,0.846,12,7,34,41,57,55,27,13,7,6,12,16,3,4,119,121
2839,0021900009,10/23/2019,2019-20,Mavericks,Wizards,1,0,35,37,76,93,0.461,0.398,11,11,36,41,0.306,0.268,27,15,33,18,0.818,0.833,5,11,41,36,54,52,17,26,6,6,20,17,5,3,108,100
2840,0021901318,08/14/2020,2019-20,Raptors,Nuggets,1,0,45,36,90,87,0.5,0.414,18,16,35,38,0.514,0.421,9,21,14,23,0.643,0.913,13,9,38,32,57,46,27,27,8,9,19,16,5,11,117,109
2841,0021901307,08/12/2020,2019-20,Nuggets,Clippers,0,1,43,46,87,85,0.494,0.541,13,14,35,37,0.371,0.378,12,18,19,23,0.632,0.783,9,6,33,34,49,46,33,29,4,11,12,8,3,1,111,124
2842,0021901296,08/10/2020,2019-20,Lakers,Nuggets,1,0,44,45,81,77,0.543,0.584,14,13,29,23,0.483,0.565,22,18,32,23,0.688,0.783,14,10,18,25,42,42,28,27,8,6,10,14,4,2,124,121
2843,0021901281,08/08/2020,2019-20,Nuggets,Jazz,1,0,51,47,108,105,0.472,0.448,9,22,37,55,0.243,0.4,23,16,30,22,0.767,0.727,12,15,40,36,61,67,29,34,10,6,11,23,5,4,134,132
2844,0021901272,08/06/2020,2019-20,Nuggets,Trail Blazers,0,1,44,43,84,92,0.524,0.467,14,23,28,39,0.5,0.59,13,16,17,20,0.765,0.8,11,13,33,26,49,48,30,30,5,7,16,9,4,6,115,125
2845,0021901264,08/05/2020,2019-20,Spurs,Nuggets,0,1,46,50,93,91,0.495,0.549,11,14,30,36,0.367,0.389,23,18,27,21,0.852,0.857,10,14,25,32,46,49,29,31,10,6,9,14,5,5,126,132
2846,0021901251,08/03/2020,2019-20,Thunder,Nuggets,0,1,37,42,87,87,0.425,0.483,15,7,36,25,0.417,0.28,24,30,31,39,0.774,0.769,8,9,34,37,55,56,20,23,4,10,16,13,5,3,113,121
2847,0021901239,08/01/2020,2019-20,Nuggets,Heat,0,1,39,40,89,72,0.438,0.556,8,13,35,29,0.229,0.448,19,32,24,37,0.792,0.865,13,6,25,32,47,45,28,29,7,7,19,16,2,2,105,125
2848,0021900958,03/09/2020,2019-20,Nuggets,Bucks,1,0,41,34,94,90,0.436,0.378,16,15,41,50,0.39,0.3,11,12,12,18,0.917,0.667,6,11,42,37,55,61,28,23,11,8,14,17,8,4,109,95
2849,0021900926,03/05/2020,2019-20,Hornets,Nuggets,0,1,38,44,77,83,0.494,0.53,13,8,33,26,0.394,0.308,23,18,28,20,0.821,0.9,9,13,25,25,42,43,24,29,7,7,14,13,2,5,112,114
2850,0021900913,03/03/2020,2019-20,Nuggets,Warriors,0,1,39,42,87,82,0.448,0.512,3,18,20,41,0.15,0.439,19,14,26,22,0.731,0.636,19,5,34,30,60,43,22,31,6,8,16,11,5,3,100,116
2851,0021900898,03/01/2020,2019-20,Nuggets,Raptors,1,0,47,41,83,89,0.566,0.461,18,10,36,38,0.5,0.263,21,26,30,29,0.7,0.897,7,8,34,28,49,47,38,24,6,9,16,12,1,4,133,118
2852,0021900886,02/28/2020,2019-20,Clippers,Nuggets,1,0,48,41,89,91,0.539,0.451,18,9,39,25,0.462,0.36,18,12,20,16,0.9,0.75,11,13,35,26,52,45,35,19,6,7,12,15,5,6,132,103
2853,0021900860,02/25/2020,2019-20,Nuggets,Pistons,1,0,44,33,76,81,0.579,0.407,9,15,19,41,0.474,0.366,18,17,22,21,0.818,0.81,9,12,32,21,48,40,33,24,12,8,18,16,3,2,115,98
2854,0021900844,02/23/2020,2019-20,Nuggets,Timberwolves,1,0,53,40,90,90,0.589,0.444,11,14,30,40,0.367,0.35,11,22,17,29,0.647,0.759,5,9,33,29,50,50,29,26,9,7,14,15,7,2,128,116
2855,0021900831,02/21/2020,2019-20,Thunder,Nuggets,1,0,40,37,87,77,0.46,0.481,9,6,26,27,0.346,0.222,24,21,27,23,0.889,0.913,14,8,30,31,47,45,19,19,12,7,12,19,3,3,113,101
2856,0021900817,02/12/2020,2019-20,Nuggets,Lakers,0,1,44,47,88,93,0.5,0.505,11,12,25,33,0.44,0.364,17,14,22,27,0.773,0.519,3,10,39,39,50,58,32,29,9,8,12,12,2,4,116,120
2857,0021900799,02/10/2020,2019-20,Nuggets,Spurs,1,0,45,41,80,85,0.563,0.482,18,16,35,32,0.514,0.5,19,22,23,25,0.826,0.88,9,9,28,27,43,43,34,33,7,7,11,10,5,1,127,120
2858,0021900784,02/08/2020,2019-20,Suns,Nuggets,0,1,38,45,87,82,0.437,0.549,9,11,32,28,0.281,0.393,23,16,23,21,1.0,0.762,11,8,30,32,45,46,25,23,7,7,14,14,4,7,108,117
2859,0021900762,02/05/2020,2019-20,Jazz,Nuggets,0,1,36,39,86,90,0.419,0.433,14,7,39,30,0.359,0.233,9,13,14,18,0.643,0.722,7,13,39,39,54,57,20,23,5,8,14,11,1,5,95,98
2860,0021900753,02/04/2020,2019-20,Nuggets,Trail Blazers,1,0,46,36,90,91,0.511,0.396,17,9,34,31,0.5,0.29,18,18,25,22,0.72,0.818,12,9,38,27,67,43,30,16,5,5,14,9,7,6,127,99
2861,0021900737,02/02/2020,2019-20,Pistons,Nuggets,1,0,48,48,94,96,0.511,0.5,14,10,31,32,0.452,0.313,18,17,24,22,0.75,0.773,11,14,32,33,52,53,33,30,4,7,12,10,2,7,128,123
2862,0021900724,01/31/2020,2019-20,Bucks,Nuggets,0,1,43,48,95,100,0.453,0.48,12,22,40,46,0.3,0.478,17,9,26,9,0.654,1.0,7,7,39,43,58,55,29,29,7,8,13,13,5,10,115,127
2863,0021900718,01/30/2020,2019-20,Nuggets,Jazz,1,0,40,36,85,78,0.471,0.462,9,17,27,37,0.333,0.459,17,11,21,17,0.81,0.647,8,5,35,30,52,45,25,24,7,4,10,16,5,6,106,100
2864,0021900704,01/28/2020,2019-20,Grizzlies,Nuggets,1,0,46,32,82,86,0.561,0.372,6,17,18,45,0.333,0.378,6,15,14,18,0.429,0.833,6,13,35,31,50,51,32,23,12,9,16,19,11,4,104,96
2865,0021900685,01/26/2020,2019-20,Nuggets,Rockets,1,0,44,40,93,88,0.473,0.455,11,11,28,33,0.393,0.333,18,19,20,27,0.9,0.704,11,15,31,29,54,53,28,19,10,6,15,18,3,7,117,110
2866,0021900662,01/22/2020,2019-20,Rockets,Nuggets,1,0,42,42,89,92,0.472,0.457,13,10,29,28,0.448,0.357,24,11,28,15,0.857,0.733,18,13,35,27,60,45,26,25,10,12,19,15,7,6,121,105
2867,0021900649,01/20/2020,2019-20,Timberwolves,Nuggets,0,1,38,43,91,90,0.418,0.478,13,11,42,31,0.31,0.355,11,10,14,12,0.786,0.833,11,13,31,40,46,59,26,26,7,9,9,13,5,1,100,107
2868,0021900638,01/19/2020,2019-20,Nuggets,Pacers,0,1,41,43,88,86,0.466,0.5,3,13,23,29,0.13,0.448,22,16,32,19,0.688,0.842,12,11,32,27,58,45,22,31,10,1,9,15,4,4,107,115
2869,0021900617,01/16/2020,2019-20,Warriors,Nuggets,0,1,42,47,95,100,0.442,0.47,20,17,45,35,0.444,0.486,27,23,31,26,0.871,0.885,10,15,32,41,49,64,36,31,12,11,19,21,6,6,131,134
2870,0021900610,01/15/2020,2019-20,Nuggets,Hornets,1,0,38,33,79,81,0.481,0.407,9,12,28,35,0.321,0.343,15,8,25,14,0.6,0.571,3,9,37,33,52,53,28,28,8,4,13,15,7,6,100,86
2871,0021900589,01/12/2020,2019-20,Nuggets,Clippers,1,0,37,38,77,84,0.481,0.452,11,8,25,33,0.44,0.242,29,20,37,26,0.784,0.769,9,10,35,32,53,47,24,21,7,8,14,14,4,5,114,104
2872,0021900528,01/04/2020,2019-20,Wizards,Nuggets,1,0,50,40,91,87,0.549,0.46,6,6,16,29,0.375,0.207,22,28,27,34,0.815,0.824,14,9,35,24,56,43,20,18,5,6,11,12,6,2,128,114
2873,0021900509,01/02/2020,2019-20,Pacers,Nuggets,0,1,43,46,82,87,0.524,0.529,12,8,26,27,0.462,0.296,18,24,25,27,0.72,0.889,9,15,25,32,38,52,32,27,7,7,9,10,3,2,116,124
2874,0021900501,12/31/2019,2019-20,Rockets,Nuggets,1,0,46,45,87,97,0.529,0.464,16,8,34,25,0.471,0.32,22,6,31,9,0.71,0.667,13,14,30,25,58,47,20,25,6,7,15,16,7,5,130,104
2875,0021900489,12/29/2019,2019-20,Nuggets,Kings,1,0,42,45,81,85,0.519,0.529,8,13,29,34,0.276,0.382,28,12,31,17,0.903,0.706,10,9,27,26,43,44,23,32,6,5,12,14,4,4,120,115
2876,0021900472,12/28/2019,2019-20,Nuggets,Grizzlies,1,0,45,41,93,84,0.484,0.488,9,9,29,30,0.31,0.3,20,19,27,25,0.741,0.76,10,11,33,34,52,52,28,32,9,5,10,17,4,5,119,110
2877,0021900451,12/23/2019,2019-20,Suns,Nuggets,0,1,42,43,87,78,0.483,0.551,13,15,37,28,0.351,0.536,14,12,18,15,0.778,0.8,9,6,29,33,44,43,29,31,10,10,17,21,0,1,111,113
2878,0021900443,12/22/2019,2019-20,Lakers,Nuggets,0,1,39,45,83,92,0.47,0.489,10,11,29,32,0.345,0.344,16,27,22,30,0.727,0.9,18,17,27,27,50,50,18,31,7,13,19,10,9,2,104,128
2879,0021900427,12/20/2019,2019-20,Nuggets,Timberwolves,1,0,44,36,89,87,0.494,0.414,10,10,28,42,0.357,0.238,11,18,12,27,0.917,0.667,10,16,34,30,52,54,27,20,9,8,16,14,5,8,109,100
2880,0021900414,12/18/2019,2019-20,Nuggets,Magic,1,0,40,37,84,87,0.476,0.425,11,11,27,29,0.407,0.379,22,19,25,21,0.88,0.905,14,8,38,27,58,41,28,25,8,9,19,13,3,5,113,104
2881,0021900392,12/15/2019,2019-20,Nuggets,Knicks,1,0,44,44,94,94,0.468,0.468,10,8,28,32,0.357,0.25,13,9,19,10,0.684,0.9,17,14,31,33,54,53,27,20,5,9,9,11,6,2,111,105
2882,0021900387,12/14/2019,2019-20,Nuggets,Thunder,1,0,43,38,85,81,0.506,0.469,7,6,27,23,0.259,0.261,17,20,23,23,0.739,0.87,10,7,34,30,52,42,30,22,6,7,16,15,3,3,110,102
2883,0021900370,12/12/2019,2019-20,Nuggets,Trail Blazers,1,0,42,41,88,86,0.477,0.477,18,9,36,30,0.5,0.3,12,8,19,11,0.632,0.727,15,7,33,28,58,43,25,22,6,4,11,9,2,7,114,99
2884,0021900353,12/10/2019,2019-20,76ers,Nuggets,1,0,37,37,89,85,0.416,0.435,12,7,36,27,0.333,0.259,11,11,16,12,0.688,0.917,12,5,37,33,61,45,24,29,9,12,17,14,3,9,97,92
2885,0021900335,12/08/2019,2019-20,Nets,Nuggets,1,0,40,36,87,89,0.46,0.404,7,18,28,42,0.25,0.429,18,12,23,14,0.783,0.857,10,7,38,30,58,49,25,25,5,4,13,13,1,5,105,102
2886,0021900317,12/05/2019,2019-20,Knicks,Nuggets,0,1,34,49,83,87,0.41,0.563,9,21,34,39,0.265,0.538,15,10,23,18,0.652,0.556,5,9,28,39,45,58,23,38,9,8,14,14,7,5,92,129
2887,0021900304,12/03/2019,2019-20,Nuggets,Lakers,0,1,37,39,91,84,0.407,0.464,6,7,29,24,0.207,0.292,16,20,17,30,0.941,0.667,7,14,28,42,42,68,26,24,9,8,11,16,4,5,96,105
2888,0021900280,11/30/2019,2019-20,Kings,Nuggets,1,0,37,36,96,87,0.385,0.414,8,11,33,32,0.242,0.344,18,14,21,21,0.857,0.667,13,9,37,39,63,57,22,23,12,11,16,17,4,5,100,97
2889,0021900252,11/26/2019,2019-20,Nuggets,Wizards,1,0,47,40,90,95,0.522,0.421,6,10,24,40,0.25,0.25,17,14,23,21,0.739,0.667,10,5,48,31,67,44,31,26,8,9,21,12,6,3,117,104
2890,0021900238,11/24/2019,2019-20,Nuggets,Suns,1,0,43,41,91,82,0.473,0.5,14,12,31,35,0.452,0.343,16,10,23,12,0.696,0.833,19,7,33,29,57,41,24,25,4,4,11,12,2,2,116,104
2891,0021900211,11/20/2019,2019-20,Nuggets,Rockets,1,0,44,32,94,76,0.468,0.421,9,12,27,38,0.333,0.316,8,19,15,25,0.533,0.76,15,9,33,34,56,51,29,19,13,9,15,21,4,2,105,95
2892,0021900186,11/17/2019,2019-20,Grizzlies,Nuggets,0,1,39,49,84,89,0.464,0.551,16,18,36,32,0.444,0.563,20,15,24,23,0.833,0.652,9,6,36,33,52,45,29,36,4,10,16,12,3,10,114,131
2893,0021900166,11/14/2019,2019-20,Nuggets,Nets,1,0,43,36,101,95,0.426,0.379,10,8,33,38,0.303,0.211,5,13,10,16,0.5,0.813,14,7,48,44,66,59,26,19,4,3,7,7,3,2,101,93
2894,0021900132,11/10/2019,2019-20,Timberwolves,Nuggets,0,1,34,39,97,101,0.351,0.386,6,11,45,28,0.133,0.393,24,11,33,17,0.727,0.647,15,14,38,43,69,71,22,26,9,6,13,20,10,4,98,100
2895,0021900123,11/08/2019,2019-20,Nuggets,76ers,1,0,39,38,87,86,0.448,0.442,9,13,22,26,0.409,0.5,13,8,17,17,0.765,0.471,7,11,34,38,48,61,28,28,10,8,10,18,11,8,100,97
2896,0021900102,11/05/2019,2019-20,Nuggets,Heat,1,0,45,32,86,88,0.523,0.364,9,9,23,29,0.391,0.31,10,16,16,25,0.625,0.64,9,13,38,31,55,57,35,23,10,12,20,15,3,5,109,89
2897,0021900079,11/02/2019,2019-20,Magic,Nuggets,0,1,37,27,86,73,0.43,0.37,6,9,29,28,0.207,0.321,7,28,11,39,0.636,0.718,10,7,37,34,55,55,22,15,8,8,16,14,7,3,87,91
2898,0021900050,10/28/2019,2019-20,Kings,Nuggets,0,1,36,36,91,98,0.396,0.367,12,10,37,36,0.324,0.278,10,19,16,21,0.625,0.905,15,19,33,35,55,70,25,19,6,8,13,12,8,5,94,101
2899,0021900023,10/25/2019,2019-20,Nuggets,Suns,1,0,36,34,92,86,0.391,0.395,7,8,27,28,0.259,0.286,29,31,36,32,0.806,0.969,8,10,37,44,57,59,21,25,7,5,14,18,12,1,108,107
2900,0021900013,10/23/2019,2019-20,Trail Blazers,Nuggets,0,1,36,34,87,81,0.414,0.42,7,18,28,32,0.25,0.563,21,22,23,27,0.913,0.815,13,11,35,34,55,50,13,24,9,11,20,20,4,4,100,108
2901,0021900967,03/10/2020,2019-20,Warriors,Clippers,0,1,37,46,79,92,0.468,0.5,11,20,38,44,0.289,0.455,22,19,27,19,0.815,1.0,4,11,31,36,41,52,25,28,3,5,10,11,0,2,107,131
2902,0021900944,03/07/2020,2019-20,Warriors,76ers,1,0,44,41,80,84,0.55,0.488,9,13,25,34,0.36,0.382,21,19,28,22,0.75,0.864,7,11,28,30,43,46,30,29,4,3,7,11,2,2,118,114
2903,0021900929,03/05/2020,2019-20,Warriors,Raptors,0,1,40,40,98,84,0.408,0.476,14,13,52,41,0.269,0.317,19,28,25,31,0.76,0.903,14,3,38,36,66,45,34,28,4,10,16,12,5,3,113,121
2904,0021900901,03/01/2020,2019-20,Warriors,Wizards,0,1,42,40,89,82,0.472,0.488,9,20,28,30,0.321,0.667,17,24,24,27,0.708,0.889,18,5,34,29,58,41,25,24,7,10,22,13,7,5,110,124
2905,0021900894,02/29/2020,2019-20,Suns,Warriors,0,1,34,41,83,87,0.41,0.471,12,9,29,30,0.414,0.3,19,24,23,32,0.826,0.75,8,13,32,36,53,54,24,30,3,9,20,10,5,6,99,115
2906,0021900876,02/27/2020,2019-20,Warriors,Lakers,0,1,34,45,80,88,0.425,0.511,9,8,32,24,0.281,0.333,9,18,10,27,0.9,0.667,5,8,32,36,43,56,27,24,7,13,27,17,3,5,86,116
2907,0021900863,02/25/2020,2019-20,Warriors,Kings,0,1,35,40,79,76,0.443,0.526,4,13,28,30,0.143,0.433,20,19,24,34,0.833,0.559,5,2,29,38,45,54,21,25,7,7,17,10,2,4,94,112
2908,0021900825,02/20/2020,2019-20,Warriors,Rockets,0,1,44,45,89,85,0.494,0.529,7,25,33,49,0.212,0.51,10,20,12,22,0.833,0.909,13,8,27,28,46,43,26,31,11,14,23,16,7,7,105,135
2909,0021900815,02/12/2020,2019-20,Suns,Warriors,1,0,42,39,91,77,0.462,0.506,14,11,37,31,0.378,0.355,14,17,15,19,0.933,0.895,8,4,32,34,46,44,25,27,14,8,14,22,4,7,112,106
2910,0021900800,02/10/2020,2019-20,Warriors,Heat,0,1,30,43,77,87,0.39,0.494,11,12,34,33,0.324,0.364,30,15,34,21,0.882,0.714,6,7,34,38,46,55,23,36,8,10,16,12,2,3,101,113
2911,0021900783,02/08/2020,2019-20,Warriors,Lakers,0,1,46,43,89,82,0.517,0.524,13,14,32,29,0.406,0.483,15,25,23,34,0.652,0.735,8,12,25,35,39,60,31,29,15,11,18,24,6,2,120,125
2912,0021900757,02/05/2020,2019-20,Nets,Warriors,1,0,51,35,100,96,0.51,0.365,14,5,34,39,0.412,0.128,13,13,15,18,0.867,0.722,14,7,51,27,75,42,29,20,4,6,15,7,1,7,129,88
2913,0021900744,02/03/2020,2019-20,Wizards,Warriors,0,1,42,43,83,87,0.506,0.494,9,15,22,30,0.409,0.5,24,24,29,31,0.828,0.774,2,12,33,32,46,51,28,31,6,8,11,14,4,6,117,125
2914,0021900702,01/28/2020,2019-20,76ers,Warriors,1,0,42,37,82,87,0.512,0.425,11,15,32,40,0.344,0.375,20,15,26,21,0.769,0.714,2,6,42,34,56,46,28,29,5,6,16,14,3,3,115,104
2915,0021900679,01/24/2020,2019-20,Warriors,Pacers,0,1,40,50,82,87,0.488,0.575,19,17,39,28,0.487,0.607,19,12,23,13,0.826,0.923,7,5,31,31,44,40,31,35,6,15,20,12,3,4,118,129
2916,0021900665,01/22/2020,2019-20,Warriors,Jazz,0,1,35,50,88,93,0.398,0.538,6,17,23,40,0.261,0.425,20,12,24,23,0.833,0.522,11,15,26,41,44,67,20,31,5,5,8,11,5,3,96,129
2917,0021900652,01/20/2020,2019-20,Trail Blazers,Warriors,1,0,44,48,100,116,0.44,0.414,14,9,44,36,0.318,0.25,27,19,30,22,0.9,0.864,12,19,42,41,61,69,21,30,4,7,12,9,11,5,129,124
2918,0021900634,01/18/2020,2019-20,Warriors,Magic,1,0,43,39,94,86,0.457,0.453,12,9,40,31,0.3,0.29,11,8,11,13,1.0,0.615,7,9,37,37,51,52,25,21,9,7,11,15,2,5,109,95
2919,0021900588,01/12/2020,2019-20,Grizzlies,Warriors,1,0,45,35,100,92,0.45,0.38,11,17,35,34,0.314,0.5,21,15,25,21,0.84,0.714,18,12,42,35,65,57,33,23,17,11,17,22,7,6,122,102
2920,0021900576,01/10/2020,2019-20,Clippers,Warriors,1,0,41,37,84,96,0.488,0.385,11,8,39,39,0.282,0.205,16,18,22,25,0.727,0.72,9,13,45,33,60,55,27,28,5,9,19,10,7,1,109,100
2921,0021900562,01/08/2020,2019-20,Warriors,Bucks,0,1,33,35,87,87,0.379,0.402,15,9,38,41,0.395,0.22,17,28,20,32,0.85,0.875,12,5,40,42,58,55,29,22,7,11,19,10,4,3,98,107
2922,0021900547,01/06/2020,2019-20,Kings,Warriors,1,0,39,34,81,86,0.481,0.395,15,5,30,26,0.5,0.192,18,25,23,32,0.783,0.781,6,10,37,34,49,57,27,19,10,13,23,19,3,4,111,98
2923,0021900532,01/04/2020,2019-20,Warriors,Pistons,0,1,33,43,82,83,0.402,0.518,11,11,21,27,0.524,0.407,27,14,32,16,0.844,0.875,11,9,31,37,47,49,26,24,13,13,14,21,3,5,104,111
2924,0021900512,01/02/2020,2019-20,Timberwolves,Warriors,1,0,38,33,95,77,0.4,0.429,13,3,43,20,0.302,0.15,10,15,17,21,0.588,0.714,17,7,35,36,62,52,22,20,7,9,15,17,7,1,99,84
2925,0021900502,12/31/2019,2019-20,Spurs,Warriors,1,0,45,44,96,96,0.469,0.458,14,12,31,27,0.452,0.444,13,13,17,18,0.765,0.722,10,9,43,35,61,51,30,31,6,5,10,9,6,6,117,113
2926,0021900471,12/27/2019,2019-20,Warriors,Suns,1,0,38,35,92,75,0.413,0.467,9,7,27,33,0.333,0.212,20,19,25,24,0.8,0.792,11,11,30,38,49,55,22,22,10,6,11,27,5,1,105,96
2927,0021900457,12/25/2019,2019-20,Warriors,Rockets,1,0,41,37,87,100,0.471,0.37,9,16,28,51,0.321,0.314,25,14,28,16,0.893,0.875,11,14,43,35,61,53,27,19,7,8,16,12,8,3,116,104
2928,0021900454,12/23/2019,2019-20,Warriors,Timberwolves,1,0,38,35,87,87,0.437,0.402,12,11,30,34,0.4,0.324,25,23,30,29,0.833,0.793,13,9,42,31,62,50,27,16,11,10,20,16,6,7,113,104
2929,0021900415,12/18/2019,2019-20,Trail Blazers,Warriors,1,0,44,41,97,103,0.454,0.398,9,16,31,38,0.29,0.421,25,14,28,23,0.893,0.609,14,17,43,33,67,60,19,24,6,7,11,8,8,7,122,112
2930,0021900393,12/15/2019,2019-20,Warriors,Kings,0,1,30,38,76,63,0.395,0.603,6,10,25,22,0.24,0.455,13,14,18,16,0.722,0.875,7,4,18,34,34,44,24,27,14,9,21,29,1,3,79,100
2931,0021900379,12/13/2019,2019-20,Jazz,Warriors,1,0,37,41,79,91,0.468,0.451,16,9,38,29,0.421,0.31,24,15,31,22,0.774,0.682,7,14,36,34,51,55,22,19,5,9,13,12,3,7,114,106
2932,0021900366,12/11/2019,2019-20,Warriors,Knicks,0,1,45,43,104,90,0.433,0.478,10,12,37,29,0.27,0.414,22,26,30,34,0.733,0.765,14,12,32,46,53,69,27,25,10,5,8,19,6,7,122,124
2933,0021900351,12/09/2019,2019-20,Warriors,Grizzlies,0,1,35,41,93,82,0.376,0.5,11,15,27,40,0.407,0.375,21,13,25,17,0.84,0.765,10,1,36,41,56,51,23,29,10,13,16,20,6,6,102,110
2934,0021900306,12/04/2019,2019-20,Hornets,Warriors,1,0,40,36,87,78,0.46,0.462,21,9,48,23,0.438,0.391,5,10,8,15,0.625,0.667,11,6,33,31,52,45,30,18,11,7,15,16,7,3,106,91
2935,0021900290,12/01/2019,2019-20,Magic,Warriors,1,0,37,36,87,91,0.425,0.396,11,6,33,23,0.333,0.261,15,18,22,23,0.682,0.783,12,15,36,31,60,57,21,21,7,6,15,12,8,5,100,96
2936,0021900273,11/29/2019,2019-20,Heat,Warriors,1,0,44,30,82,77,0.537,0.39,13,10,25,28,0.52,0.357,21,35,28,40,0.75,0.875,10,5,39,26,58,39,23,19,7,4,16,9,3,3,122,105
